# Fitness: Best, Avg
-124	-199.240000000000009
-122	-193.830000000000013
-120	-195.25
-98	-192.689999999999998
-89	-187.599999999999994
-100	-193.939999999999998
-122	-191.460000000000008
-90	-190.810000000000002
-91	-194.419999999999987
-106	-189.310000000000002
-152	-192.27000000000001
-93	-189.509999999999991
-91	-192.629999999999995
-89	-191.050000000000011
-91	-187.949999999999989
-87	-189.539999999999992
-85	-181.030000000000001
-84	-175.759999999999991
-85	-180.180000000000007
-85	-172.509999999999991
-87	-174.909999999999997
-85	-174.580000000000013
-87	-175.400000000000006
-85	-169.52000000000001
-86	-171.75
-86	-173.659999999999997
-88	-173.860000000000014
-85	-182.969999999999999
-85	-179.699999999999989
-88	-177.360000000000014
-87	-179.210000000000008
-84	-177.030000000000001
-84	-175.969999999999999
-84	-178.969999999999999
-84	-180.009999999999991
-84	-175.259999999999991
-84	-175.800000000000011
-88	-175.870000000000005
-85	-173.389999999999986
-85	-179.52000000000001
-84	-178.810000000000002
-84	-178.310000000000002
-86	-179.110000000000014
-89	-182.580000000000013
-91	-184.590000000000003
-86	-185.780000000000001
-85	-177.110000000000014
-86	-178.939999999999998
-86	-176.080000000000013
-87	-178.219999999999999
-87	-181.969999999999999
-87	-178.669999999999987
-85	-180.409999999999997
-95	-189.72999999999999
-88	-184.919999999999987
-86	-185.719999999999999
-92	-182.719999999999999
-91	-180.710000000000008
-87	-181.460000000000008
-85	-180.919999999999987
-87	-182.240000000000009
-85	-191.370000000000005
-88	-190.889999999999986
-87	-186.689999999999998
-89	-190.900000000000006
-87	-183.689999999999998
-85	-180.710000000000008
-87	-184.77000000000001
-84	-173.060000000000002
-88	-177.569999999999993
-85	-173.259999999999991
-85	-171.919999999999987
-85	-173.400000000000006
-85	-170.050000000000011
-85	-169.219999999999999
-84	-166.310000000000002
-84	-167.25
-85	-167.289999999999992
-87	-171.909999999999997
-85	-170.629999999999995
-85	-172.900000000000006
-85	-172.139999999999986
-86	-174.889999999999986
-89	-168.340000000000003
-88	-173.139999999999986
-86	-168.289999999999992
-86	-172.590000000000003
-85	-172.330000000000013
-85	-164.830000000000013
-85	-170.719999999999999
-84	-170.560000000000002
-87	-174.099999999999994
-84	-170.360000000000014
-84	-171.569999999999993
-84	-173.469999999999999
-85	-167.300000000000011
-84	-168.650000000000006
-84	-169.409999999999997
-84	-178.319999999999993
-84	-174.389999999999986
-84	-171.27000000000001
