# Fitness: Best, Avg
-0.977362154397124594	-36.7998377267285619
75.4817537978819644	-17.0713004457402135
75.9741326002439195	-42.0763216221155645
94.5161351222506028	-18.8857152896174547
92.4636626687307341	-19.8760584120749364
92.4636626687307341	-11.8096728483820588
92.4636626687307341	-14.5617548548460789
92.4636626687307341	-22.6356540487556437
92.4636626687307341	-20.4442207950021348
92.4636626687307341	-22.0855129641636054
92.4636626687307341	-18.3109829730962765
92.4636626687307341	-20.8144957274216935
92.4636626687307341	-39.6074544397211881
93.2547231081845922	-35.0947645101208039
92.4636626687307341	-21.7960115511084886
92.674007533543886	-30.5327470988822611
95.6322908391796034	-25.9296781836997567
95.5819326468100599	-3.66657906650025156
95.2355107836007875	-2.19782575806093128
98.1331885944059223	25.5705688628223484
98.0736802938354231	19.0624138235214176
98.7022367477950837	31.9626986325487827
98.8621357810939969	16.6010596703088886
99.0447429399071382	25.5494332754650983
99.0737116252608558	22.404374601380237
99.1065089306633524	24.5281555048264472
99.129119597969364	37.5863713271739073
99.244577208661255	27.8973534259182046
99.4394772797048603	30.7620737045938384
99.4877902922027886	24.9568940513694137
99.430529163350343	31.966342150011176
99.4895934896055536	31.7427808315454349
99.4812064815790649	36.6358242566064121
99.5208265012080773	34.2538391311477781
99.4354253997599642	40.1764524904586295
99.4301905185812416	36.6268793431916393
99.4812064815790649	40.1525338096215876
99.454079535371136	40.1071016498919306
99.4535761561544689	39.6800419837515648
99.3857736560872951	41.5019277217762976
99.4321532414643485	42.4631049746980622
99.4141226805069778	45.9828389013976064
99.4923254482524584	43.3110456870364047
99.4476223921984115	37.2573783486026073
99.4923254482524584	39.7762856425737965
99.4923254482524584	50.4341023812819174
99.4432578599486448	41.5407919325212234
99.4469323256851681	47.9335533192674745
99.3992205356114766	49.1436353236478212
99.4432578599486448	46.8783268238966428
99.4695422321241693	51.1016330976514865
99.5090984160715379	50.9112699260543025
99.4335350486001204	44.7334204934525204
99.4791586978203242	46.874276422035642
99.4740237034246064	47.9729509788292319
99.4740237034246064	45.0898332232041028
99.5008306740463411	43.4947616737351126
99.5090984160715379	43.7868832359184026
99.4486317127363577	32.7351423401968447
99.5284135600377908	30.7711281436749182
99.5074855306963855	33.3895209114108056
99.4976877199670042	37.0490939809369308
99.4976877199670042	38.1701612924484053
99.4976876326602735	26.7814666761245554
99.4976877199670042	31.3632880924364379
99.481331765194966	37.5206709306545036
99.4976877199670042	40.4884452670106683
99.4976877199670042	39.1019110456450179
99.5152726904481426	41.9454300564071332
99.4902668997801953	35.9389013398322206
99.4207491186654693	38.6893241333119207
99.4682758801186395	41.5552825214210273
99.4528738302699793	38.6220531668224041
99.4985114654229932	48.3729795559617557
99.5118091235621165	44.9265753085441304
99.4889390282070281	36.59333071059406
99.4207491186654693	44.5064297946291489
99.4638422983618256	47.2053645085887226
99.5284135600377908	42.218721574006608
99.5087285205446932	43.7981630250646532
99.5012921650019422	40.7066161774481188
99.4879496622127988	34.5905050358310859
99.5275378116742644	49.6062747087528422
99.4207491186654693	34.3885423718037089
99.4644556706237353	37.6164440408753151
99.4885818620391831	42.4357390884776393
99.4754062666202685	51.1984116286857329
99.5099914550319085	49.6353423473779358
99.5243449470718815	50.8678391990645622
99.5135517663064348	47.8767322911216056
99.5422581186337965	49.5906851159163509
99.5453937086953999	51.0662379447424968
99.5146475092921463	43.8251752349246004
99.5221699638355801	52.3609046922237269
99.5366589084129885	59.4471195432690109
99.5103744162106096	48.782892199356894
99.533218346392033	53.8710425764775565
99.5137988017480666	51.4582809566591663
99.5482777470254945	47.0168221756885103
99.5275479374915761	47.7608678578406511
99.5275479374915761	59.2957478978447412
