# Fitness: Best, Avg
-72	-437.759999999999991
-64	-287.100000000000023
-64	-195.810000000000002
-64	-128.650000000000006
-63	-118.159999999999997
-63	-120.180000000000007
-63	-141.030000000000001
-63	-114.909999999999997
-63	-139.960000000000008
-62	-161.240000000000009
-62	-173.77000000000001
-62	-119.599999999999994
-62	-101.530000000000001
-62	-100.519999999999996
-62	-101.209999999999994
-62	-99.4599999999999937
-62	-108.709999999999994
-62	-103.659999999999997
-62	-97.7399999999999949
-62	-91.1299999999999955
-62	-101.030000000000001
-62	-95.730000000000004
-61	-103.090000000000003
-61	-109.489999999999995
-62	-133.560000000000002
-62	-115.280000000000001
-62	-143.849999999999994
-62	-133.830000000000013
-62	-133.639999999999986
-62	-135.460000000000008
-62	-140.610000000000014
-62	-123.329999999999998
-61	-103.640000000000001
-62	-101.390000000000001
-61	-107.790000000000006
-62	-128.120000000000005
-62	-103.370000000000005
-61	-114.609999999999999
-61	-122.969999999999999
-63	-125.569999999999993
-61	-128.949999999999989
-61	-122.939999999999998
-61	-108.689999999999998
-61	-120.370000000000005
-61	-121.620000000000005
-61	-118.159999999999997
-61	-106.430000000000007
-61	-97.6500000000000057
-61	-111.049999999999997
-60	-118.170000000000002
-60	-128.889999999999986
-60	-131.699999999999989
-60	-126.329999999999998
-61	-139.370000000000005
-61	-138.949999999999989
-60	-103.120000000000005
-60	-144.590000000000003
-61	-120.230000000000004
-60	-136
-61	-125.75
-62	-133.849999999999994
-62	-137.740000000000009
-62	-118.900000000000006
-61	-106.189999999999998
-62	-120.560000000000002
-62	-125.370000000000005
-62	-131.009999999999991
-62	-149.870000000000005
-62	-127.159999999999997
-62	-135.919999999999987
-62	-126.459999999999994
-62	-110.019999999999996
-61	-127.480000000000004
-61	-121.200000000000003
-62	-100.799999999999997
-62	-116.329999999999998
-62	-110.390000000000001
-62	-105.980000000000004
-61	-122.840000000000003
-62	-111.859999999999999
-61	-126.439999999999998
-56	-120.150000000000006
-62	-125.109999999999999
-61	-112.129999999999995
-62	-108.849999999999994
-61	-127.090000000000003
-61	-144.069999999999993
-61	-102.200000000000003
-61	-94.5499999999999972
-61	-115.620000000000005
-61	-106.010000000000005
-61	-131.25
-61	-110.310000000000002
-61	-114.579999999999998
-61	-110.569999999999993
-61	-106.230000000000004
-61	-120.079999999999998
-61	-124.069999999999993
-61	-121.629999999999995
-61	-121.450000000000003
-61	-136.460000000000008
